"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"678fedd4d13617924ed637d1","when i woke up, i felt like ass. i feel drained and sick and sleep deprived. i couldn't even move my neck. i still can't.i had eggs for breakfast but have yet to have the time to read the south beach book. i got home from work after 1 a.m. and woke up early to write articles. i'll probably be at ...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","No questions",5,4,"male","765488","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","We visited the park. The statues were abstract. The subject of the statues is up to interpretation. The figures were there. We deciphered what the statues meant.","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","No questions",5,4,"Male","9477","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Peru has a lot of cool traditions. Jenny wanted to see all of them, starting with seeing the alpacas. She watched local bands. She ate the local food. She hiked the mountains to get a better view of Peru.","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","No questions",5,4,"Female","4390","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","TRAVEL MACHU PICCHU PERU Welcome to ""Peru Incas Country"", Tour operator specially in Cusco and Peru. The company was create in 1997 by an enterprising women. Since that time we have been operating a different tours in the historic capital of the Inca Empire. Specialist in Adventure tours: Inka Tr...","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PAN13-EN","I agree","No questions",3,2,"male","9f0ba9da10504bf6cd3cd0a05722c5b2","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","hi friends,,,,this is akhil dimrii,,,(akhiii),,,,,i am a studnt of gradutation,,,i am doing bsc it ,,,,,i am new in pan.networld,,,hopee u alll ar with mee,,,,","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","No questions",2,3,"female","7c9ee6195a02ee2685f5b06e32f8eaf2","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Some industries absolutely must use mobile marketing to survive, but using it well can be difficult. There are such a variety of options available that you must educate yourself to be fully able to choose the right options. Here are some excellent tips for successful mobile marketing techniques.A...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree","No questions",5,4,"male","8e5aae42da57679eccd5806bb976ddba","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","My daughter was in a fabulous play last night about a pageant. There were many kids involved in the production. Many of the kids were getting the sets ready for each act. Plenty of singing occurred throughout the night. All of the girls had a really great time.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","No questions",1,4,"Female","10872","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","I took a stroll on the beach to clear my head. The receding tide reminded me my vacation was coming to an end and I was sad. On the Keys, I can view the houses that set on the beach. Reality is setting in that the trip went by really fast. Surprisingly the traffic wasn't too bad today.","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","No questions",2,3,"Female","4309","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Hi friends, just want to notify you that the acculturation excersise terminates by August 17th. As directed by His Lordship, the Rt. Rev'd Proff. Dapo F. Asaju. (Ph.d). The Bishop Theologian, and Rector. C.G.T.S. Igbein, Abeokuta......","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree","No questions",5,4,"female","d85d0a741b8ca9c1c45ce48f8bfd2b2e","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree","No questions",2,3,"male","3488128","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","No questions",1,4,"female","3462659","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li...","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","No questions",1,4,"male","3520883","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","When Britt Reid's daddy, LA's most favored and also well respected press authority, suddenly dies he's struck an instant friendship together with his dad's assistant Kato, who is really commendable as being the most industrious amongst their staff. He has left his former directionless life in the...","3: Neutral","1: Not Confident. You were unsure or found the text ambiguous",NA,"PAN13-EN","I agree","No questions",3,1,"male","15b9800f0dba08119ce776df50c59be2","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","No questions",5,4,"male","3837751","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","I'm sure that you surely learned that creating your own music beats is hard and not cheap. If you wish to create excellent songs, you will need to own the hottest sound producing tools or ideally a complete professional studio along with the necessary equipment to get the maximum out of each and ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","No questions",4,3,"male","cbc609115d66c6193ed22a0347ac59a4","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","The winter was particularly brutal that year. Especially since the town was industrial, the wind seemed even more biting. The season had come on all of a sudden, when it seemed that nature was still bountiful. The sharp ice jealously safeguarded the berries from harvest. Nonetheless, the trains ran on schedule.","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","No questions",5,4,"Female","19597","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","If you have been reading up on best skin care products for women, then you could have a good understanding of what is out there on the net. Perhaps you could have worked out that not all you have discovered will apply to you. The thing about it is that you have to think about associated topics th...","2: Somewhat Feminine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree","No questions",2,3,"male","beb87fdc77466cb204571a3ee94097be","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Monday~23/08/04~Tired Out Hey ppl. Long time no write... haha. just came back from tuition... Thank goodness i didn die. We had this new relief teacher and she is kinda scary. Hehe... Guess wat. Did i tell u pips bout e guys at tuition? Ya they said tt the actual teacher went to do breakdancing.....","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree","No questions",5,4,"female","4245529","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","Manual Article Submission falls under the category of Article submission which can be safely considered as one of the most happening branches of Search Engine Optimization (SEO) in this generation. Articles are written for various purposes, be it commercial or critical and crucial, but its beauty...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree","No questions",5,4,"female","c62829fe6a97b6bcf1fb07356edf6761","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.","3: Neutral","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree","No questions",3,2,"Male","2904","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree","No questions",5,4,"female","b09c6d4a1eb7ed580f98ebcd86a0aa89","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","The visit to the temple ruins was long. The view from the top of the temple was amazing. People visit the temple a lot The hike up here was quite a workout and made me realize I need to get more in shape. We traveled mid-way up the steps until I had to stop to rest.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree","No questions",2,2,"Female","9372","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","No questions",1,4,"Male","26966","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree","No questions",1,4,"Male","27883","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"678fedd4d13617924ed637d1","There was a huge freeway where many people were driving. One person was sick so he got out of his car to stretch his legs. All the cars were stopped and people started taking pictures of him. Others sat down with him to take pictures. People were so excited they decided to start laying down in the middle of the freeway.","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree","No questions",4,3,"Male","10003","","67aa5358d4dc8f7f5455dddc","APPROVED","Not Applicable",2025-02-10 19:30:41.301,2025-02-10 20:16:51.272,2025-02-10 20:16:53.738,2025-02-10 20:16:52.545576,2770,"C1DSW210",6,"33","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style3.streamlit.app/",NA
"679334a846e22adcedd4cfd0","The crowed cheered as the fireworks began. There was a massive eruption. Several smaller bursts followed. The smoke clears as more eruptions continued. Eventually the fireworks wained.","4","4: Very Confident. You were very certain about your judgment with no hesitation","The tone follows a masculine structure because it presents direct action statements through direct language alongside strong verbs while maintaining brief explanatory passages. The description in this text maintains a functional role by improving the progression of action instead of triggering emotional or aesthetic responses.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",4,4,"Male","15793",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","We walked down a scary path. We saw urns stored near a funeral. Inside the columbarium, it was dark. We waited around, hoping for a ghost. We didn't see a ghost, but we did see a startling statue.","3","4: Very Confident. You were very certain about your judgment with no hesitation","The story maintains a direct flow which declines to embrace either masculine or feminine expressions. The text incorporates factual descriptions including “scary” and “dark” elements which fail to express deep emotions or sensory powers. The short direct sentences in this writing lean somewhat masculine yet the text stays balanced because it does not include forceful or active language. The text avoids expressing any hedging, emotional reflection or collaborative tone which would normally shift it towards the feminine side.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",3,4,"Male","16634",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","I was hanging out with friends at the bar. We took a lot of pictures. It a time filled with fun. There was a lot of food to eat. I think, we should have such meet up weekly.","3","4: Very Confident. You were very certain about your judgment with no hesitation","The text describes a social event in direct language without expressive emotional content as well as depth in description or linguistic driving of action. The passage describes social interaction and enjoyment but lacks descriptive heightening along with sensory elements which would make it appear feminine. The text does not use the defining shorter and certain statements nor does it express goals in a manner characteristic of masculine writing techniques. The passage maintains a basic neutral style which makes it strongly belong to the Neutral category.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",3,4,"Male","16875",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","Last night, we were trying to decide what to have for dinner, so we looked at some menus. My best friend got distracted and suggested we go to a pet show she'd heard about. My other friend got her back on track, and we talked more about restaurants and menus. I remembered one restaurant we used to go to go to that closed down and we miss. It seemed like we had read a million menus for hours and hours!","2","4: Very Confident. You were very certain about your judgment with no hesitation","This text adopts feminine writing patterns through its emphasis on narrative storytelling and relationships together with its conversational approach as well as its verbalization of doubt (we miss, seemed like). This passage uses descriptions and provides emphasis on collective experiences by remembering a shut restaurant. Links in the sentences create an extended flowing structure instead of concise action-based writing. The passage fails to achieve Very Feminine status because it lacks expressive emotional content and sensory vividness. The best classification level for this writing piece is Somewhat Feminine.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",2,4,"Female","10321",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","I went and took pictures of people, places, and things. I tried this neck shot. I also took a picture of a butterfly. My favorite picture is one of a lizard. The last picture was one in a bowling alley.","3","4: Very Confident. You were very certain about your judgment with no hesitation","This passage gives a plain description of picture-taking activities along with minimal emotional content and descriptive sensory details and forceful statements of action. The prose shows no signs of prone to uncertainty similar to feminine writing or conciseness and goal-driven structures found in male writing. This discussion displays a neutral matter-of-fact style for listing observations and actions so it classifies as Neutral writing with high confidence.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",3,4,"Female","111230",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","Wow, a carnival and a rodeo! There's nothing like watching a cowpony enjoy a run. This horse has his eye on the target If the cowboy does his toss right, neither he nor the calf gets hurt. Thrills and spills at the rodeo! IT IS A COLOURFUL LIGHTS","4","4: Very Confident. You were very certain about your judgment with no hesitation","The passage shows an active word choice and keeps readers focused on rapid plot progression. Several fixed expressions create both a goal-driven stance and assertive tone through phrases which include ""thrills and spills"" and ""has his eye on the target"" and ""if the cowboy does his toss right."" Brief sentences form an energetic writing style that creates a masculine feeling in this passage. The reference to colorful lights produces subtle descriptive language that stops the passage from being completely Very Masculine. Somewhat Masculine stands as the most suitable category for this description.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",4,4,"Male","34096",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","The cow is ready to go on a adventure. First he climbed onto this statue. Next, he felt rebellious and broke the rules of the no trespassing sign. The adrenaline from the mischievous behavior led him to the cattle barn. After which he finally ended his journey at the State Fair grounds.","3","4: Very Confident. You were very certain about your judgment with no hesitation","Through its humorous approach this passage tells a story in a pleasant way without prioritizing emotional intensity or the utilization of either sensory description or intimate relations between characters. The text outlines step-by-step events yet contains no forceful or goal-oriented statements or direct language so it can be categorized as Neutral.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",3,4,"Male","35366",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"679334a846e22adcedd4cfd0","We had a night of fun. We gathered at an apartment and had some drinks. Some guy was thinking it'd be funny to put his head in a vice. A friend offered a sip of some ails. It was a good time, and we got goofy that night.","3","4: Very Confident. You were very certain about your judgment with no hesitation","The description presents an ordinary social gathering which uses direct language without emotional depth or sensory feedback that would identify it as feminine writing. It does not include either goal-directed or assertive or action-oriented language which would make it masculine.","PASTEL","I agree","The research introduced an organized way to evaluate language patterns through masculine, feminine and neutral expressions. The method efficiently demonstrated how language patterns operate through examination of emotional expression and assertiveness as well as hedging and descriptiveness and directness. Multiple characteristics needed to be balanced during assessment through the rating scale despite offering detailed evaluation possibilities. The investigative process for detecting small stylistic variations between different text samples proved to be both interesting and informative. Additional contextual information for unclear examples might improve the accuracy of the refining process.",3,4,"Male","38815",NA,"679c72d823048d6ed5532ae2","APPROVED","Not Applicable",2025-01-31 06:51:15.599,2025-01-31 08:13:57.427,2025-01-31 08:13:59.331,2025-01-31 08:13:58.343944,4962,"C1DSW210",23,"40","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
